-1274.00,-342.00,1777.00
-1274.00,-809.00,1742.00
-1018.00,-1209.00,1410.00
-763.00,-1248.00,1137.00
-508.00,-1053.00,894.00
-509.00,-605.00,875.00
-509.00,-280.00,1000.00
-509.00,20.00,1205.00
-1020.00,181.00,1314.00
-763.00,185.00,1010.00
-1021.00,-355.00,438.00
-1023.00,-821.00,465.00
-1023.00,-1124.00,632.00
-1022.00,-990.00,546.00
-766.00,-802.00,589.00
-766.00,-882.00,636.00
-1022.00,-1197.00,841.00
-1277.00,-1071.00,1452.00
-1019.00,-890.00,1671.00
-762.00,-820.00,1577.00
-506.00,-726.00,1372.00
-251.00,-652.00,1176.00
-508.00,-547.00,904.00
-509.00,-333.00,960.00
-509.00,-177.00,1156.00
-508.00,-216.00,1234.00
-508.00,-287.00,1152.00
-764.00,11.00,947.00
-509.00,-367.00,620.00
-510.00,-938.00,764.00
-766.00,-1211.00,1122.00
-764.00,-988.00,1557.00
-762.00,-817.00,1620.00
-506.00,-663.00,1600.00
-506.00,-715.00,1444.00
-507.00,-712.00,1247.00
-508.00,-480.00,1036.00
-508.00,-208.00,1186.00
-764.00,-87.00,1479.00
-507.00,-112.00,1350.00
-507.00,-697.00,886.00
-765.00,-1173.00,1043.00
-1020.00,-1042.00,1509.00
-1019.00,-968.00,1658.00
-762.00,-829.00,1671.00
-506.00,-619.00,1553.00
-250.00,-514.00,1314.00
-507.00,-257.00,1188.00
-508.00,-366.00,1059.00
-508.00,-458.00,1021.00
-509.00,-690.00,854.00
-765.00,-1099.00,916.00
-765.00,-1140.00,1360.00
-763.00,-887.00,1672.00
-762.00,-917.00,1585.00
-506.00,-617.00,981.00
-509.00,-74.00,1159.00
-764.00,58.00,1464.00
-763.00,117.00,1425.00
-763.00,-114.00,703.00
-510.00,-884.00,749.00
-766.00,-1108.00,1412.00
-763.00,-891.00,1624.00
-762.00,-610.00,1734.00
-762.00,-306.00,1732.00
-762.00,-159.00,1641.00
-762.00,-120.00,1645.00
-762.00,-173.00,1676.00
-762.00,-295.00,1710.00
-762.00,-253.00,1647.00
-506.00,-192.00,1461.00
-507.00,-225.00,1454.00
-507.00,-290.00,1520.00
-507.00,-516.00,1489.00
-507.00,-594.00,1160.00
-508.00,-363.00,935.00
-509.00,-98.00,1119.00
-764.00,10.00,1352.00
-507.00,-179.00,1486.00
-507.00,-252.00,1484.00
-507.00,-335.00,1511.00
-507.00,-411.00,1432.00
-507.00,-444.00,1394.00
-507.00,-484.00,1290.00
-507.00,-527.00,1218.00
-508.00,-598.00,1178.00
-252.00,-685.00,1152.00
-508.00,-487.00,1278.00
-252.00,-468.00,1235.00
-252.00,-414.00,1192.00
-508.00,-362.00,1024.00
-508.00,-545.00,827.00
-509.00,-655.00,843.00
-509.00,-664.00,924.00
-509.00,-727.00,1096.00
-508.00,-715.00,1183.00
-508.00,-710.00,1204.00
-508.00,-792.00,1204.00
-508.00,-852.00,1309.00
-507.00,-886.00,1348.00
-507.00,-897.00,1365.00
-507.00,-899.00,1371.00
-507.00,-916.00,1340.00
-507.00,-1003.00,1273.00
-508.00,-1079.00,1118.00
-508.00,-1087.00,875.00
-509.00,-1048.00,791.00
-509.00,-859.00,749.00
-510.00,-891.00,769.00
-765.00,-1165.00,836.00
-1021.00,-1281.00,965.00
-1021.00,-1274.00,1074.00
-764.00,-1193.00,891.00
-765.00,-1003.00,790.00
-509.00,-744.00,762.00
-510.00,-467.00,747.00
-766.00,-91.00,757.00
-766.00,-20.00,679.00
-1022.00,-202.00,463.00
-767.00,-638.00,418.00
-511.00,-999.00,711.00
-510.00,-1001.00,1018.00
-509.00,-971.00,1381.00
-507.00,-701.00,1494.00
-507.00,-441.00,1521.00
-507.00,-469.00,1502.00
-507.00,-713.00,1270.00
-508.00,-717.00,951.00
-509.00,-448.00,916.00
-509.00,-257.00,1077.00
-508.00,-91.00,1206.00
-508.00,-218.00,996.00
-253.00,-499.00,1030.00
-508.00,-490.00,1352.00
-507.00,-616.00,1544.00
-762.00,-792.00,1760.00
-1274.00,-807.00,1794.00
-1529.00,-480.00,1792.00
-1273.00,-246.00,1796.00
-1273.00,-313.00,1849.00
-761.00,-277.00,1818.00
-761.00,-143.00,1591.00
-506.00,-85.00,1409.00
-507.00,-238.00,1156.00
-508.00,-165.00,912.00
-765.00,-294.00,603.00
-1022.00,-509.00,377.00
-1279.00,-756.00,416.00
-1023.00,-668.00,408.00
-1023.00,-224.00,487.00
-1279.00,160.00,781.00
-1277.00,246.00,1132.00
-1020.00,147.00,1489.00
-1019.00,21.00,1646.00
-1274.00,152.00,1468.00
-1531.00,65.00,1252.00
-1532.00,89.00,1061.00
-1532.00,129.00,1215.00
-1276.00,6.00,1608.00
-1274.00,-69.00,1664.00
-1530.00,67.00,1454.00
-1275.00,197.00,1402.00
-1019.00,203.00,1268.00
-1532.00,175.00,1242.00
-764.00,104.00,1348.00
-1275.00,216.00,1222.00
-1532.00,98.00,1026.00
-1532.00,134.00,1356.00
-1275.00,39.00,1598.00
-1274.00,122.00,1494.00
-1019.00,201.00,976.00
-765.00,-133.00,761.00
-510.00,-511.00,790.00
-509.00,-578.00,903.00
-765.00,-578.00,493.00
-1279.00,-762.00,490.00
-1535.00,-1096.00,833.00
-1277.00,-1154.00,1359.00
-1019.00,-1076.00,1566.00
-762.00,-897.00,1676.00
-762.00,-653.00,1732.00
-762.00,-487.00,1795.00
-1017.00,-424.00,1861.00
-1017.00,-382.00,1837.00
-1017.00,-581.00,1881.00
-1273.00,-440.00,1843.00
-1273.00,-186.00,1766.00
-1274.00,-97.00,1725.00
-1274.00,-254.00,1768.00
-1530.00,-775.00,1728.00
-1274.00,-1222.00,1279.00
-1020.00,-1181.00,790.00
-509.00,-846.00,789.00
-509.00,-471.00,961.00
-509.00,-209.00,1165.00
-508.00,-103.00,1265.00
-508.00,-263.00,1280.00
-507.00,-596.00,1494.00
-763.00,-805.00,1696.00
-1018.00,-778.00,1787.00
-1274.00,-606.00,1834.00
-1273.00,-555.00,1858.00
-1017.00,-551.00,1863.00
-761.00,-621.00,1739.00
-506.00,-492.00,1580.00
-506.00,-440.00,1431.00
-251.00,-542.00,1116.00
-508.00,-332.00,897.00
-765.00,97.00,1015.00
-1021.00,183.00,1128.00
-764.00,148.00,1084.00
-764.00,25.00,868.00
-253.00,-578.00,1004.00
-765.00,-1013.00,1497.00
-1019.00,-763.00,1813.00
-1017.00,-429.00,1861.00
-1017.00,-367.00,1857.00
-1017.00,-314.00,1797.00
-505.00,-502.00,1688.00
-506.00,-524.00,1512.00
-507.00,-526.00,1370.00
-251.00,-537.00,1175.00
-508.00,-961.00,955.00
-509.00,-1049.00,827.00
-509.00,-836.00,777.00
-509.00,-729.00,746.00
-766.00,-1244.00,960.00
-1021.00,-1267.00,969.00
